SHIP_ID,LON,LAT,SHIP_TYPE,SHIP_NAME,DATETIME,DESTINATION,LON0,LAT0,TBM,DISTANCE,DISTANCE_PER_TBM,MAX_DISTANCE_PER_TBM
4387771,18.79896,54.4138,Tug,HERKULES,2016-12-16T03:31:07Z,GDANSK POLAND,18.77559,54.40899,121,1605.88894235998,13.2718094409916,13.2718094409916
4674280,18.53196,54.52913,Unspecified,261535003,2016-12-20T05:35:07Z,NaN,18.53196,54.52913,120,0,0,0
4702404,18.43688,54.4498,Pleasure,CARUZZI,2016-12-13T11:19:07Z,CLASS B,18.44323,54.45473,120,685.623805744292,5.71353171453577,5.71353171453577
1960,11.71328,57.6508,Tanker,PALLAS GLORY,2016-12-16T21:59:05Z,HANSTHOLM,11.75497,57.65783,120,2603.41192473479,21.69509937279,21.69509937279
2968,11.71893,57.65138,Tanker,FURE FLADEN,2016-12-14T00:17:06Z,AMSTERDAM,11.74772,57.65628,121,1799.38981772464,14.8709902291293,14.8709902291293
3049,11.7997,57.67393,Tanker,BESIKTAS ICELAND,2016-12-13T10:35:05Z,GOTHENBURG,11.77922,57.66349,120,1684.42813584217,14.0369011320181,14.0369011320181
5396,11.7282,57.6536,Cargo,RAMONA,2016-12-17T11:07:06Z,KORSOE,11.74505,57.65665,121,1059.42317155507,8.75556340128157,8.75556340128157
24030,12.05867,57.69406,Unspecified,VTS GAOTEBORG,2016-12-16T04:51:05Z,NaN,12.05856,57.69398,117,11.0518357531927,0.0944601346426731,0.0944601346426731
37523,11.73345,57.97283,Cargo,HELGE,2016-12-20T05:09:04Z,STENUNGSUND,11.7239,57.96723,119,840.545945854529,7.06341130970192,7.06341130970192
73551,11.62489,57.67288,Tug,SAR 111265121,2016-12-16T08:27:06Z,CLASS B,11.62348,57.60648,120,7392.09160505825,61.6007633754855,61.6007633754855
115307,11.83933,57.68228,Cargo,MELUSINE,2016-12-14T18:57:05Z,GOTHENBURG,11.7854,57.67873,120,3233.92584231986,26.9493820193322,26.9493820193322
117309,11.7494,57.65609,Cargo,VICTORINE,2016-12-19T16:29:05Z,GOTEBORG,11.71424,57.64971,120,2211.32534442899,18.4277112035749,18.4277112035749
118748,11.7412,57.9777,Tanker,WAASMUNSTER,2016-12-18T07:07:05Z,STENUNGSUND,11.73011,57.97141,120,958.57674315686,7.98813952630716,7.98813952630716
122557,11.66115,57.927,Tug,HUGIN EXPLORER,2016-12-14T16:37:06Z,UDDEVALLA,11.63803,57.92454,122,1393.84892182584,11.4249911625069,11.4249911625069
124278,11.69667,57.64099,Cargo,ASTRORUNNER,2016-12-20T03:51:05Z,GOTHENBURG,11.684,57.62799,120,1632.27210495701,13.6022675413084,13.6022675413084
144628,11.73752,57.65403,Cargo,ARK FORWARDER,2016-12-17T04:13:05Z,GOTEBORG,11.70326,57.64501,120,2274.40170628728,18.953347552394,18.953347552394
145692,11.7795,57.66417,Cargo,HANNA,2016-12-13T13:47:05Z,AARHUS,11.80817,57.6785,120,2336.16949804974,19.4680791504145,19.4680791504145
148995,11.68412,57.63161,Cargo,BALTICA,2016-12-19T13:49:05Z,KEMI,11.70329,57.6458,120,1949.33559576302,16.2444632980252,16.2444632980252
149302,11.7813,57.66497,Tanker,SEAEMPRESS,2016-12-14T14:13:05Z,GOTHENBORG,11.76585,57.65883,120,1146.10612205352,9.550884350446,9.550884350446
151919,11.64452,57.60079,Fishing,KRISTIN,2016-12-16T10:15:06Z,DONSO,11.62238,57.60447,121,1382.59380464435,11.4263950797054,11.4263950797054
151978,11.61588,57.74534,Fishing,VICTORIA,2016-12-16T10:49:05Z,UST LUGA,11.60408,57.74051,120,883.516623671092,7.36263853059243,7.36263853059243
152955,11.68675,57.62553,Cargo,WALTER HAMMANN,2016-12-20T09:59:05Z,SELDK,11.68249,57.62165,120,501.036706478573,4.17530588732144,4.17530588732144
153800,11.68622,57.93981,Cargo,AMANDA,2016-12-19T13:49:05Z,DKCPH,11.69585,57.94727,120,1006.66083487899,8.38884029065822,8.38884029065822
154769,11.83696,57.68291,Tanker,SCANDINAVIA,2016-12-16T11:57:05Z,GETEBORG PEC 332,11.80368,57.67654,117,2103.83481826492,17.9814941732044,17.9814941732044
155138,11.82315,57.63467,Tug,SUPPLIER,2016-12-18T12:57:05Z,GOTHENBURG,11.80992,57.62333,118,1488.39286021361,12.6134988153696,12.6134988153696
155229,11.71158,57.95887,Tanker,TARNBRIS,2016-12-16T21:59:05Z,STENUNGSUND,11.6717,57.93065,120,3926.84679907072,32.7237233255893,32.7237233255893
155585,11.8047,57.61236,Cargo,TENDER1,2016-12-16T08:03:05Z,GOTEBORG,11.80981,57.62297,118,1219.75824893162,10.3369343129798,10.3369343129798
155712,11.77207,57.66047,Tanker,PACIFIC,2016-12-16T12:43:07Z,GOTHENBORG,11.7552,57.65675,122,1086.63918445084,8.90687856107244,8.90687856107244
156111,11.71384,57.64993,Tanker,TERNVAG,2016-12-17T10:57:05Z,SE GOT,11.69865,57.63937,121,1483.50789003065,12.2603957853773,12.2603957853773
156114,11.76065,57.65763,Tanker,TERNHAV,2016-12-14T15:51:05Z,SE GOT PEC 62547,11.73871,57.65419,120,1361.62100504221,11.3468417086851,11.3468417086851
156323,11.60452,57.74821,Tanker,LEXUS,2016-12-17T20:49:05Z,SLAGEN,11.62933,57.7485,120,1474.17665117439,12.2848054264533,12.2848054264533
156348,11.6593,57.70704,Fishing,STELLA NOVA,2016-12-16T23:05:05Z,FISKE PLATS,11.65927,57.7071,120,6.91325914792327,0.0576104928993606,0.0576104928993606
156373,11.70345,57.64573,Tanker,SCORPIUS,2016-12-16T11:57:05Z,AMSTERDAM,11.74777,57.65641,120,2895.24621061885,24.1270517551571,24.1270517551571
157040,11.71205,57.65019,Tanker,NAUTILUS,2016-12-20T02:55:04Z,VASTERAS PEC62-525,11.73835,57.6547,112,1644.9647346527,14.6871851308277,14.6871851308277
157062,11.70691,57.64911,Tanker,NIMBUS,2016-12-19T23:39:06Z,STOCKHOLM,11.73061,57.65384,121,1506.65700140312,12.4517107553977,12.4517107553977
157070,11.70891,57.64865,Cargo,FREESIA SEAWAYS,2016-12-16T20:43:08Z,SE GOT,11.68233,57.62766,120,2822.77111575987,23.5230926313323,23.5230926313323
157073,11.75727,57.65701,Cargo,BEGONIA SEAWAYS,2016-12-18T12:17:05Z,GOTHENBURG,11.72603,57.65199,120,1942.71678627314,16.1893065522761,16.1893065522761
157110,11.68972,57.62883,Cargo,MAGNOLIA SEAWAYS,2016-12-16T05:05:05Z,GOTEBORG,11.66525,57.61156,120,2413.29295140866,20.1107745950722,20.1107745950722
158394,11.65048,57.60037,Tanker,HANNE THERESA,2016-12-15T04:03:05Z,GOTEBORG,11.64016,57.60177,120,634.971519146497,5.29142932622081,5.29142932622081
158493,11.68664,57.63983,Fishing,STJARNVIK,2016-12-13T21:01:03Z,"",11.68491,57.65093,118,1239.93697591685,10.5079404738717,10.5079404738717
158628,11.69722,57.64103,Cargo,PETUNIA SEAWAYS,2016-12-17T15:55:05Z,IMMINGHAM,11.72198,57.65259,120,1957.43782043098,16.3119818369248,16.3119818369248
158740,11.71538,57.65028,Cargo,PRIMULA SEAWAYS,2016-12-15T17:17:05Z,GOTHENBURG,11.69205,57.63254,118,2414.94735932351,20.4656555874874,20.4656555874874
159287,11.78685,57.66844,Cargo,FICARIA SEAWAYS,2016-12-15T15:57:05Z,BREVIK,11.80796,57.67893,118,1715.4309741975,14.5375506287924,14.5375506287924
159418,11.81503,57.67889,Cargo,BIRTHE BRES,2016-12-14T18:57:05Z,GOTHENBURG,11.77958,57.66332,120,2730.90748106761,22.7575623422301,22.7575623422301
159701,11.73383,57.677,Tanker,AALBORG,2016-12-18T05:57:04Z,GOTHENBURG,11.75767,57.677,119,1418.99489907831,11.924326883011,11.924326883011
159706,11.6538,57.92619,Tanker,COPENHAGEN,2016-12-15T18:21:05Z,STENUNGSUND,11.62883,57.92383,120,1499.26970893454,12.4939142411212,12.4939142411212
181746,11.79967,57.6732,Tanker,VINGA SAFIR,2016-12-19T16:59:05Z,GOTEBORG,11.78161,57.66353,113,1521.46462952172,13.4642887568294,13.4642887568294
182321,11.62854,57.61041,Tanker,NORTHERN OCEAN,2016-12-17T19:49:05Z,GOTEBORG,11.60678,57.61015,121,1297.89551299849,10.7264091983346,10.7264091983346
182333,11.61393,57.60804,Cargo,TRADER BULK,2016-12-19T17:27:14Z,NOFRK,11.62419,57.60419,112,747.050445202282,6.67009326073466,6.67009326073466
182351,11.77524,57.66203,Tanker,FURE NORD,2016-12-19T09:05:07Z,GOTHENBURG,11.75562,57.65663,121,1313.95211342581,10.85910837542,10.85910837542
182358,11.63724,57.74839,Tug,FRANKLIN,2016-12-16T06:07:05Z,OCKERO,11.61463,57.74832,119,1343.15606509283,11.2870257570826,11.2870257570826
182370,11.68787,57.93928,Cargo,NAVEN,2016-12-14T18:57:05Z,ROOMASSAARE,11.71741,57.95989,120,2882.51800432929,24.0209833694107,24.0209833694107
182374,11.67836,57.93367,Tug,BOB,2016-12-19T13:11:05Z,WALLHAMN,11.65702,57.92643,121,1496.81983012268,12.3704118191957,12.3704118191957
182384,11.67104,57.61211,Tug,SVITZER ODEN,2016-12-19T19:39:05Z,TUG OPS WESTCOAST,11.65855,57.60177,120,1371.0284308718,11.4252369239316,11.4252369239316
182387,11.85,57.68298,Tug,SVITZER TYR,2016-12-19T02:59:04Z,FREDRIKSHAVN STS,11.82555,57.67974,117,1499.1611638425,12.8133432807052,12.8133432807052
182418,11.7684,57.65929,Cargo,TIDAN,2016-12-15T08:39:06Z,KLAIPEDA,11.78549,57.66759,120,1374.48387133593,11.4540322611327,11.4540322611327
182425,12.12594,57.98357,Cargo,EKEN,2016-12-15T04:57:05Z,NORDENHAM,12.12761,57.99507,117,1283.96129418493,10.9740281554268,10.9740281554268
182431,11.6866,57.94029,Tug,SVITZER GAIA,2016-12-15T17:17:05Z,WALLHAMN,11.66726,57.92962,118,1648.37574059158,13.9692859372168,13.9692859372168
182435,11.80486,57.67896,Tug,SVITZER GEO,2016-12-19T02:59:04Z,GOTEBORG,11.82458,57.68212,117,1225.23435097256,10.4720884698509,10.4720884698509
183675,11.68129,57.62616,Cargo,CITY OF ROME,2016-12-15T03:29:06Z,GETENBORG,11.66392,57.61467,121,1645.68044868315,13.60066486515,13.60066486515
188790,11.71917,57.67817,Tanker,GIJON KNUTSEN,2016-12-19T06:49:06Z,DE RUYTER,11.74267,57.6765,121,1411.04453185635,11.661525056664,11.661525056664
188849,11.6025,57.61167,Cargo,ANINA,2016-12-14T23:51:05Z,NLRTM,11.634,57.6115,120,1878.40756276754,15.6533963563962,15.6533963563962
188914,11.75017,57.6565,Cargo,ADELINA D,2016-12-15T15:05:06Z,GAEVLE,11.77983,57.6635,121,1930.49406833663,15.9544964325341,15.9544964325341
190564,11.84949,57.67095,Pleasure,CELESTE OF SOLENT,2016-12-14T23:17:05Z,CLASS B,11.84939,57.67101,117,8.94704927274102,0.0764705066046241,0.0764705066046241
191974,11.72932,57.96961,Tanker,HELENA KOSAN,2016-12-13T15:01:06Z,NOKAR,11.74162,57.97732,121,1124.22491614735,9.29111500948221,9.29111500948221
194104,11.68542,57.94043,Unspecified,TAMINA SPIRIT,2016-12-14T10:45:05Z,UDDEVALLA,11.70883,57.95872,120,2461.27360632901,20.5106133860751,20.5106133860751
197150,11.67487,57.62285,Tanker,MARIE KIRK,2016-12-18T10:57:05Z,MONGSTAD,11.68732,57.63437,120,1481.60849949255,12.3467374957712,12.3467374957712
204253,11.64325,57.92495,Tanker,KEY BREEZE,2016-12-14T00:59:05Z,SKAGEN,11.66758,57.92921,121,1514.32536595349,12.5150856690371,12.5150856690371
204358,11.74696,57.65619,Tanker,BOTHNIA,2016-12-19T13:25:05Z,SANKT-PETERBURG,11.77267,57.66153,121,1642.41560137279,13.5736826559734,13.5736826559734
204546,11.80383,57.67567,Cargo,MSC AMY,2016-12-16T23:47:05Z,FRLEH,11.8255,57.68117,117,1427.72468935776,12.2027751227159,12.2027751227159
204565,12.02258,57.87129,Cargo,PINTA,2016-12-17T01:51:05Z,BRAKE,12.02976,57.8814,118,1203.01744421123,10.1950630865358,10.1950630865358
205940,11.67425,57.62228,Tanker,KEY BAY,2016-12-15T15:05:06Z,HAMBURG,11.68745,57.63471,121,1591.72320427248,13.1547372253924,13.1547372253924
206519,11.67163,57.93089,Cargo,TASMAN,2016-12-15T05:51:05Z,UDDEVALLA,11.65519,57.92651,120,1087.19656654683,9.05997138789027,9.05997138789027
206630,11.67482,57.62231,Tanker,KATELINA,2016-12-16T05:05:05Z,HELSINGBORG,11.68755,57.63342,120,1450.94982843903,12.0912485703253,12.0912485703253
212572,11.69035,57.66523,Tanker,EURONIKE,2016-12-19T19:59:04Z,GOTHENBURG SWEDEN,11.68973,57.65327,119,1331.89295947432,11.1923778107086,11.1923778107086
222372,12.0275,57.87833,Cargo,LURO,2016-12-15T04:57:05Z,MOERDIJK,12.03617,57.8895,117,1345.14499233689,11.4969657464692,11.4969657464692
222824,11.77033,57.66,Cargo,LECKO,2016-12-17T09:01:05Z,WISMAR,11.7885,57.66867,121,1449.81751889145,11.9819629660451,11.9819629660451
226006,11.77167,57.66083,Cargo,FREYA,2016-12-15T15:05:06Z,HAMBURG,11.798,57.67333,121,2096.12167424966,17.323319621898,17.323319621898
245589,11.67011,57.93012,Cargo,ANJELIERSGRACHT,2016-12-16T09:47:05Z,ANTWERP,11.68803,57.94062,120,1577.25488583291,13.1437907152742,13.1437907152742
251928,11.66798,57.92943,Tanker,CORAL STICHO,2016-12-18T22:25:05Z,TEES,11.68278,57.93739,120,1245.08811715167,10.3757343095972,10.3757343095972
257347,12.08942,57.94847,Cargo,CAROLINA,2016-12-20T07:37:05Z,GRUVON,12.03937,57.89535,109,6612.27038087598,60.6630310172108,60.6630310172108
258225,11.60822,57.60552,Cargo,PRISCILLA,2016-12-19T18:15:05Z,STAVANGER,11.61722,57.60335,120,588.617684765683,4.90514737304736,4.90514737304736
259111,11.68279,57.9367,Tanker,WISBY VERITY,2016-12-19T20:43:05Z,KARLSHAM,11.69939,57.94907,120,1690.60969834898,14.0884141529082,14.0884141529082
259232,11.69334,57.63065,Cargo,SKAGENBANK,2016-12-19T06:49:06Z,PASAJES,11.68127,57.61919,121,1464.61053810592,12.1042193231894,12.1042193231894
260333,11.69333,57.669,Cargo,SOMERSET,2016-12-14T00:17:06Z,ROTTERDAM,11.72617,57.67833,121,2213.64531244906,18.2945893590832,18.2945893590832
262498,11.6575,57.61417,Cargo,SLINGEBORG,2016-12-18T21:35:05Z,BEZEE,11.67933,57.62883,121,2087.28035191162,17.2502508422448,17.2502508422448
262525,11.66683,57.6165,Cargo,SCHIEBORG,2016-12-16T03:31:06Z,SEGOT,11.63217,57.61017,121,2183.4689727317,18.0451981217496,18.0451981217496
263501,11.81766,57.68043,Tanker,THUN GLORY,2016-12-18T17:05:05Z,AARHUS,11.84149,57.68374,118,1465.285502685,12.4176737515678,12.4176737515678
263683,11.74509,57.98041,Tanker,CORAL MEANDRA,2016-12-19T13:11:05Z,STENUNGSUND,11.73199,57.97139,121,1267.36080424182,10.4740562334035,10.4740562334035
278706,11.68789,57.93951,Cargo,GRANDE EUROPA,2016-12-19T03:27:05Z,ANTWERP,11.70476,57.9532,119,1820.93174305588,15.3019474206377,15.3019474206377
279287,11.77994,57.66346,Tanker,INDIAN POINT,2016-12-19T13:11:05Z,GOTHENBURG,11.76211,57.65815,121,1215.1985455229,10.0429631861397,10.0429631861397
279934,11.69327,57.64052,Tanker,PROCIDA,2016-12-14T12:33:06Z,GRANGEMOUTH,11.71765,57.652,121,1934.55932169249,15.9880935677065,15.9880935677065
281227,11.6568,57.92467,Cargo,GRANDE MEDITERRANEO,2016-12-14T14:43:05Z,ANTWERP,11.68484,57.93787,120,2214.88349603015,18.4573624669179,18.4573624669179
283840,11.80105,57.67588,Tanker,AMUR STAR,2016-12-13T11:11:06Z,GOTHENBURG,11.79004,57.67306,121,726.682458614589,6.00564015383958,6.00564015383958
285899,11.73562,57.97888,Tanker,UMAR1,2016-12-13T11:51:05Z,GOTHENBURG,11.75154,57.99239,119,1773.26260986786,14.9013664694778,14.9013664694778
286668,11.72754,57.96871,Tanker,TRANS FJELL,2016-12-13T15:35:06Z,STENUNGSUND,11.71159,57.95829,121,1494.17961825154,12.3485918863763,12.3485918863763
288123,11.79392,57.67045,Tanker,PATRICIA,2016-12-14T13:33:05Z,SE GOT,11.77762,57.6624,120,1320.93742047317,11.0078118372764,11.0078118372764
288159,11.71457,57.9618,Tanker,PATANI,2016-12-18T16:07:05Z,GOTHENBURG,11.72842,57.97335,119,1523.76264512637,12.8047281103056,12.8047281103056
290098,11.621,57.60266,Tanker,VENERE,2016-12-19T14:01:05Z,GOTHENBURG ANCHOR,11.608,57.60433,119,797.324417491908,6.70020518900763,6.70020518900763
299445,11.95612,57.71081,Tug,FROG RANA,2016-12-16T16:25:05Z,CLASS B,11.94956,57.70427,119,825.972418522894,6.9409446934697,6.9409446934697
300093,11.66926,57.60928,Cargo,VIONA,2016-12-20T00:27:05Z,GOTHENBURG,11.66448,57.60448,119,605.618235473608,5.08922886952612,5.08922886952612
300161,11.69167,57.63334,Cargo,ANNAMARIE,2016-12-15T05:41:05Z,SEGOT,11.6745,57.61783,120,2007.0990398589,16.7258253321575,16.7258253321575
302841,11.70762,57.6461,Tanker,B GAS CHAMPION,2016-12-18T18:19:05Z,SE GOT,11.69837,57.63475,120,1378.44715955072,11.4870596629227,11.4870596629227
304819,11.71138,57.95715,Tug,RESCUE BERGESEN D.Y,2016-12-13T14:49:05Z,TEL: 0047 916 79 652,11.69243,57.94052,120,2163.40030553646,18.0283358794705,18.0283358794705
305383,11.73211,57.65417,Tanker,NORTHERN KATTEGAT,2016-12-13T11:51:05Z,G0:TEBORG PEC-48,11.7568,57.65824,119,1538.64889407013,12.9298226392448,12.9298226392448
306293,11.74401,57.97871,Tanker,CLIPPER HARALD,2016-12-20T02:05:05Z,NO KAR>SE STE,11.72741,57.96892,121,1465.61119527702,12.1124892171655,12.1124892171655
306746,11.79809,57.67365,Tanker,EK-STAR,2016-12-17T07:05:05Z,GOTHENBURG,11.77758,57.66336,120,1674.25822164164,13.9521518470137,13.9521518470137
307368,11.72126,57.96276,Tug,RESCUE B. RASMUSSEN,2016-12-13T12:35:06Z,TERNEVIK,11.74078,57.98167,120,2399.84023535508,19.998668627959,19.998668627959
308314,11.76417,57.65933,Cargo,HOEGH TRIDENT,2016-12-14T16:13:05Z,BE ANR,11.78583,57.66784,121,1600.24883942805,13.2251970200665,13.2251970200665
310529,11.95796,57.71556,Fishing,POLAR,2016-12-15T14:59:05Z,MR FISH,11.95836,57.71579,117,34.9453546776205,0.298678245107868,0.298678245107868
310855,11.66483,57.67385,Fishing,VASTFJORD II,2016-12-14T22:47:05Z,GRENA,11.66501,57.67399,120,18.9125714552457,0.157604762127048,0.157604762127048
312793,11.67964,57.61823,Cargo,DANUBIA,2016-12-17T09:01:05Z,KARLSTAD V GOTEBORG,11.66997,57.60913,121,1165.60157792222,9.63307089191921,9.63307089191921
313641,11.71005,57.9772,Tug,BESS,2016-12-13T12:15:05Z,ESC STENUNGSUND,11.7142,57.96308,120,1590.81276202448,13.2567730168707,13.2567730168707
319754,11.93659,57.70664,Tug,SJOEBEFAELSSKOLAN,2016-12-18T22:43:05Z,EDUCATION,11.93741,57.70535,117,151.657346799904,1.29621663931542,1.29621663931542
319865,11.94331,57.66349,Pleasure,FURUNO SVERIGE AB,2016-12-16T09:01:05Z,CLASS B,11.94319,57.66339,117,13.2275303472957,0.113055814934152,0.113055814934152
319954,11.65754,57.60704,Passenger,STENA DANICA,2016-12-13T23:05:06Z,SEGOT<>DKFDH,11.6367,57.60066,57,1431.53414613136,25.1146341426554,25.1146341426554
320059,11.86087,57.64328,Fishing,SKAGERAK,2016-12-16T19:03:05Z,FISKEBACK,11.8585,57.64533,116,268.352511255678,2.31338371772136,2.31338371772136
320177,11.78706,57.67888,Passenger,ORIGO,2016-12-14T15:47:06Z,LONGYEARBYEN,11.76862,57.67769,121,1105.50487262695,9.13640390600788,9.13640390600788
320210,11.88937,57.68887,Pleasure,WALONA,2016-12-15T16:23:06Z,GBG VINGA GBG,11.90888,57.69517,121,1356.19391415792,11.2082141665944,11.2082141665944
320215,11.81426,57.68086,Cargo,GUTE,2016-12-14T18:57:05Z,SEGOT DKFDH,11.85936,57.68541,118,2731.34390854772,23.1469822758281,23.1469822758281
320298,11.7497,57.65727,Passenger,STENA JUTLANDICA,2016-12-14T14:43:05Z,SEGOT<>DKFDH,11.79111,57.6692,120,2800.62396411723,23.3385330343102,23.3385330343102
320466,11.97328,57.71871,Cargo,STOCKHOLM,2016-12-18T23:17:05Z,GOTHENBURG,11.97327,57.71867,116,4.49216335360263,0.0387255461517468,0.0387255461517468
320479,11.95762,57.71513,Fishing,GINNETON,2016-12-15T20:59:05Z,GOTHENBURG,11.95756,57.71497,117,18.1651417978605,0.155257622203936,0.155257622203936
320546,11.89446,57.68868,Passenger,HAMNEN,2016-12-16T11:49:06Z,"",11.909,57.69311,119,995.796988950615,8.36804192395475,8.36804192395475
320572,11.6631,57.70667,Tug,PILOT 729 SE,2016-12-13T22:25:05Z,OXELESUND&KAPPEKSKAR,11.66311,57.70665,119,2.30463747356668,0.0193667014585435,0.0193667014585435
320704,11.87052,57.68163,Tug,KBV 490,2016-12-19T13:07:05Z,"",11.87057,57.68163,120,2.97527418472311,0.0247939515393592,0.0247939515393592
320712,11.62356,57.76962,Passenger,NORDO III,2016-12-14T14:43:05Z,ION,11.63932,57.75609,120,1773.21413515663,14.7767844596386,14.7767844596386
320717,11.79461,57.6163,Passenger,VESTA,2016-12-16T21:59:05Z,"",11.81431,57.62947,120,1878.4098541666,15.6534154513884,15.6534154513884
320737,11.78677,57.66869,Tug,PILOT 746 SE,2016-12-14T18:57:05Z,"",11.8523,57.68227,118,4183.30972345613,35.4517773174248,35.4517773174248
320738,11.76351,57.65909,Tug,PILOT 745 SE,2016-12-19T00:27:05Z,"",11.82034,57.67865,116,4023.46971796245,34.6850837755383,34.6850837755383
320779,11.6735,57.62717,Unspecified,SOUND CASTOR,2016-12-14T21:57:05Z,"",11.63817,57.619,120,2294.01252985705,19.1167710821421,19.1167710821421
320839,11.93495,57.70182,Passenger,ALVSNABBEN 5,2016-12-15T17:37:06Z,FERRYSERVICE GOTPORT,11.91324,57.69601,117,1444.33544109611,12.3447473597958,12.3447473597958
320843,11.91292,57.69839,Passenger,ALVSNABBEN 4,2016-12-14T18:57:05Z,FERRYSERVICE GOTPORT,11.93188,57.70203,118,1198.389689639,10.1558448274492,10.1558448274492
320875,11.87079,57.68277,Tug,PILOT 115 SE,2016-12-19T12:09:05Z,"",11.86378,57.68355,110,426.115843126169,3.87378039205608,3.87378039205608
320905,11.87062,57.68169,Tug,KBV 048,2016-12-14T01:29:05Z,"",11.87062,57.68169,120,0,0,0
321076,12.00927,57.83053,Tug,ALVBJORN,2016-12-18T04:15:08Z,VAENERN,12.00929,57.83063,121,11.1947603598503,0.09251868065992,0.09251868065992
321088,11.67857,57.70213,Passenger,ADA,2016-12-13T13:47:05Z,STENUNGSUND,11.70203,57.70798,120,1539.78469208265,12.8315391006887,12.8315391006887
321089,11.6924,57.70459,Passenger,BEDA,2016-12-16T16:21:05Z,"",11.66936,57.69888,120,1510.67591761041,12.5889659800867,12.5889659800867
321092,11.67147,57.69996,Passenger,GOTA,2016-12-15T14:21:06Z,HONO-VARHOLMEN-HONO,11.69549,57.70667,121,1612.15394601748,13.323586330723,13.323586330723
321093,11.69634,57.70751,Passenger,MARIE,2016-12-15T19:01:05Z,HONO PINAN,11.67117,57.69947,121,1744.20195461478,14.414892186899,14.414892186899
321183,11.91622,57.60266,Pleasure,EAGLE,2016-12-16T07:57:06Z,CLASS B,11.91666,57.60223,118,54.5893278415517,0.462621422386031,0.462621422386031
321197,11.95918,57.71055,Passenger,NYA SKARGARDEN,2016-12-16T17:59:05Z,CLASS B,11.95,57.70426,118,887.885573059339,7.52445400897745,7.52445400897745
321277,11.79943,57.67309,Tug,RESCUE LARS LINDFELT,2016-12-15T08:11:05Z,"",11.73641,57.67569,120,3762.46989323435,31.3539157769529,31.3539157769529
321341,11.6612,57.73831,Tug,RESCUE MARTA COLLIN,2016-12-15T08:39:06Z,3:E MAN,11.63816,57.75761,120,2547.39580010387,21.2282983341989,21.2282983341989
321587,11.81476,57.63513,Passenger,ARLAN,2016-12-16T11:57:05Z,RO-RO SODRA SKARGARD,11.80764,57.64923,117,1625.91683365419,13.8967250739674,13.8967250739674
321589,11.93951,57.70527,Passenger,ALVSNABBEN 3,2016-12-17T16:13:06Z,STYRSOBOLAGET FERRY,11.95547,57.70613,119,954.028087435401,8.01704275155799,8.01704275155799
321593,11.80883,57.62232,Passenger,YLVA,2016-12-14T21:57:05Z,GBG SODRA SKARGARD,11.81706,57.64211,118,2256.95007599924,19.1266955593156,19.1266955593156
321595,11.84791,57.68047,Passenger,VIPAN,2016-12-17T10:31:05Z,GBG SODRA SKARGARD,11.83516,57.66312,118,2075.18064192563,17.5862766264884,17.5862766264884
321597,11.81299,57.66648,Passenger,SKARVEN,2016-12-17T10:15:06Z,GOTEBORG S SKARGARD,11.80407,57.65436,119,1449.98862619579,12.1847783713932,12.1847783713932
321599,11.80203,57.65401,Passenger,SILVERTARNAN,2016-12-14T21:57:05Z,STYRSOBOLAGET,11.83967,57.66273,118,2442.70138342609,20.7008591815771,20.7008591815771
321601,11.69569,57.98953,Passenger,FROJA,2016-12-16T07:37:05Z,0046705808,11.69609,57.98974,120,33.2202849035424,0.27683570752952,0.27683570752952
321641,11.80447,57.62084,Passenger,FJORDSKAR,2016-12-19T13:49:05Z,BORJESSON.SE,11.77547,57.62161,120,1730.90482334798,14.4242068612332,14.4242068612332
321669,11.84201,57.67041,Pleasure,NAWICA TRAINING SHIP,2016-12-13T12:29:05Z,SKAGEN TO ORDER,11.84959,57.67104,116,456.669024391489,3.93680193440939,3.93680193440939
321687,11.70376,57.61996,Tanker,TANKSKAR,2016-12-16T11:57:05Z,GOTHENBURG,11.71356,57.64001,120,2307.11117460429,19.2259264550358,19.2259264550358
321697,11.78723,57.69837,Pleasure,CHESS ARCONA400,2016-12-17T22:47:06Z,CLASS B,11.7873,57.69859,121,24.8417123249446,0.20530340764417,0.20530340764417
321701,11.65843,57.70559,Pleasure,EXTREMARIUM,2016-12-13T22:43:06Z,CLASS B,11.65843,57.70559,121,0,0,0
321723,11.69271,57.68392,Tug,POLSTJARNAN IV,2016-12-20T09:59:05Z,TROLLHAETTAN,11.68506,57.68665,120,547.354098366311,4.56128415305259,4.56128415305259
321727,11.88625,57.68657,Pleasure,MANDALAY,2016-12-19T20:39:04Z,CLASS B,11.88639,57.68657,116,8.33011712166391,0.0718113544971027,0.0718113544971027
321786,11.61024,57.82291,Pleasure,PIMPIM,2016-12-17T11:07:06Z,CLASS B,11.61802,57.81508,121,986.156720444975,8.15005554086756,8.15005554086756
321978,11.80551,57.66033,Tug,POLIS 59-3720,2016-12-19T16:29:05Z,"",11.75885,57.67619,120,3291.51584290599,27.4292986908833,27.4292986908833
321994,11.65862,57.67707,Passenger,SVANEN WEST,2016-12-17T13:27:05Z,CLASS B,11.67557,57.67706,120,1008.88989419717,8.40741578497642,8.40741578497642
322000,11.6957,57.71004,Pleasure,PENTA 80,2016-12-13T11:51:05Z,CLASS B,11.69696,57.76413,119,6021.73675049389,50.6028298360831,50.6028298360831
322073,11.93954,57.70457,Passenger,ALV VIRA AV GOTEBORG,2016-12-20T01:57:05Z,"",11.93954,57.70451,119,6.67866252573445,0.0561232145019701,0.0561232145019701
